REGION,DATE,WEEK,HOLIDAY,Min_T,Max_T,AVG_T,RAIN,0:00:00,0:30:00,1:00:00,1:30:00,2:00:00,2:30:00,3:00:00,3:30:00,4:00:00,4:30:00,5:00:00,5:30:00,6:00:00,6:30:00,7:00:00,7:30:00,8:00:00,8:30:00,9:00:00,9:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00,AVG_ELE,TOTAL_ELE
NSW,2015/8/23,7,0,15.4,18.5,16.95,3,7030.05,6787.87,6589.5,6407.11,6236.39,5985.31,5816.34,5686.14,5632.78,5630.08,5623.02,5712.83,5795.62,6013.54,6212.92,6376.14,6779.63,7168.69,7463.54,7657.89,7724.6,7749.08,7658.07,7628.27,7573.79,7590.62,7546.03,7563.83,7535.13,7514.55,7567.67,7589.04,7729.51,7993.34,8310.08,8540.25,8975.78,9147.76,9022.82,8728.71,8499.78,8346.32,8130.54,7886.8,7691.91,7580.82,7394.93,7256.48,7272.539583,349081.9
NSW,2015/8/24,1,0,15.1,17.4,16.25,5,7192.05,6961.81,6792.68,6627.3,6478.76,6224.37,6032.22,5916.11,5888.39,5913.18,5991.74,6233.67,6587.78,7283.21,7903.36,8254.59,8584.07,8736.07,8731.85,8834.35,8864.1,8819.02,8803.2,8725.11,8744.53,8799.23,8852.53,8822.2,8769.51,8758.79,8593.47,8596.25,8714.62,8874.08,9142.13,9451.75,9930.05,9944.97,9808.47,9493.19,9282.3,8991.4,8750.59,8514.63,8197.26,8181.97,7968,7849.81,8112.723333,389410.72
NSW,2015/8/25,2,0,12.5,19.9,16.2,75.2,7826.22,7595.49,7427.08,7248.95,6988.76,6657.09,6420.73,6163.76,6061.82,6063.44,6142.67,6439.12,6824.17,7571.88,8225.07,8575.43,8864.7,8907.34,8781.91,8732.61,8626.53,8569.86,8670.62,8498.52,8387.6,8371.68,8419.09,8405.26,8383.46,8361.78,8365.55,8306.88,8436.36,8622.29,8862.18,9162.44,9756,9985.16,9890.95,9603.11,9446.47,9247.85,8970.07,8687.21,8369.52,8319.83,8100.32,7964.61,8173.113333,392309.44
NSW,2015/8/26,3,0,12.3,20.2,16.25,4.8,7930.35,7684.99,7529.15,7381.6,7138.5,6788.43,6477.9,6268.85,6168.38,6187.86,6247.48,6579.8,6921.11,7704.45,8304.65,8650.12,8891.18,8891.51,8759.49,8723.88,8627.82,8521.2,8464.04,8328.37,8281.29,8196.68,8181.15,8136.51,8151.33,8117.09,8069.81,8117.32,8291.87,8439.43,8688.14,9052.02,9534,9785.41,9737.7,9489.66,9263.52,9105.3,8874.59,8627.65,8309.84,8321.06,8069.15,8002.16,8125.287292,390013.79
NSW,2015/8/27,4,0,11.6,20.5,16.05,0,7915.08,7716.81,7516.73,7369.87,7170.13,6814.47,6583.46,6415.44,6282.74,6289.38,6391.32,6682.52,7090.85,7850.27,8453.43,8790.87,9004.91,8963.68,8874.97,8852.65,8810.74,8814.38,8692.37,8499.7,8431.18,8431.75,8313.2,8267.41,8281.88,8310.85,8232.59,8192.67,8259.33,8401.98,8591.11,8937.05,9531.18,9831.94,9869.91,9725.54,9496.73,9350.6,9111.51,8849.55,8548.14,8510.77,8318.43,8214.43,8247.010417,395856.5
NSW,2015/8/28,5,0,10.6,20.8,15.7,0,8118.99,7968.49,7716.66,7515.81,7326.46,7011.28,6694.59,6476.63,6364.11,6324.37,6357.79,6706.63,7177.32,7933.8,8656.75,8901.11,9109.66,9064.29,8844.76,8696.95,8613.38,8557.61,8445.34,8216.81,8128.8,8097.79,8049.04,7989.17,7966.86,7942.44,7940.97,7965.5,8053.76,8264.41,8515.24,8864.57,9332.15,9545.85,9539.99,9371.78,9173.23,9016.68,8881.53,8726.73,8491.35,8560.65,8320.14,8205.5,8161.3275,391743.72
NSW,2015/8/29,6,0,9,20.3,14.65,0,8132.35,7962.96,7765.27,7559.9,7293.97,6859.44,6610.69,6441.03,6279.37,6246.12,6246.88,6272.61,6482.71,6775.48,7062.34,7453.03,7738.78,8020.52,8039.16,8052.75,7839.26,7715.58,7550.39,7340.52,7179.99,7060.34,6977.6,6952.8,6874.58,6889.73,6931.2,6972.41,7135.55,7281.5,7506.02,7797.8,8460.85,8924.3,8993.25,8774.77,8602.74,8593.3,8561.75,8432.05,8277.46,8235.63,8065.85,7958.22,7524.6,361180.8
NSW,2015/8/30,7,0,8.3,18.7,13.5,0,7825.86,7574.61,7328.12,7172.49,6960.11,6623.86,6468.9,6306.02,6221.31,6167.9,6194.37,6268.05,6341.11,6562.95,6874.66,7179.15,7515.12,7778.78,7937.46,7912.66,7862.39,7705.49,7482.05,7329.41,7236.98,7128.36,7040.28,6986.31,6980.68,6975.37,6972.5,7124.34,7306.03,7571.57,7889.31,8225.19,8932.07,9459.63,9559.85,9363.91,9135.81,9015.54,8830.36,8638.7,8357.73,8192.26,7860.38,7727.78,7543.828542,362103.77
NSW,2015/8/31,1,0,9.6,19.7,14.65,0,7559.62,7338.31,7191.25,7046.59,6878.5,6628.08,6485.32,6375.38,6314.8,6379.63,6487.38,6810.31,7283.61,8085.37,8761.6,9014.31,9244.89,9133.84,8878.7,8736.45,8602.57,8515.17,8376.02,8210.61,8081.99,8070.46,8056.2,7997.78,8018.5,8021.62,8008.5,8018.74,8161.82,8343.52,8569.91,8910.27,9535.95,9963.12,10001.86,9860.97,9656.38,9490.6,9243.13,8980.44,8663.28,8575.36,8314.15,8214.21,8189.522292,393097.07
NSW,2015/9/1,2,0,9,19.7,14.35,0,8205.82,8024.71,7849.09,7659.86,7501.53,7199.03,6974.84,6745.22,6654.44,6631.8,6730.67,7099.82,7525.67,8348.63,9075.74,9303.77,9504.07,9348.59,9043.63,8889.01,8698.4,8538.12,8406.57,8182.28,8045.89,8003.65,7968.02,7905.46,7857.16,7766.89,7824.33,7834.15,7976.73,8165.9,8419.09,8845.3,9490.99,9989.28,10104.07,9934.72,9756.15,9632.34,9419.26,9174.91,8854.37,8769.64,8495.41,8403.07,8349.543542,400778.09
NSW,2015/9/2,3,0,8,18.8,13.4,0,8311.05,8047.14,7910.01,7721.87,7488.94,7158.55,6982.68,6728.88,6654,6643.13,6753.61,7091.72,7543.43,8295.25,9019.44,9339.25,9547.93,9414.35,9207.81,9194.21,9035.37,8896.12,8676.52,8442.31,8263.58,8176.14,8058.16,7948.94,7889.98,7902.07,7904.18,7942.63,8067,8262.94,8513.85,8850.35,9484.07,9859.42,9895.63,9717.76,9525.79,9353.22,9109.3,8854.32,8528.69,8476.12,8196.08,8135.44,8354.567292,401019.23
NSW,2015/9/3,4,0,11.2,20.8,16,3.2,8047.49,7879.88,7676.93,7490.55,7236.74,6887.69,6632.34,6403.91,6281.89,6260.19,6339.06,6655.32,7085.57,7833.82,8500.81,8691.09,8796.43,8745.13,8615,8633.3,8570.31,8607,8572.76,8441.68,8408.52,8296.12,8265.28,8223.73,8183.22,8228.5,8245.9,8180.98,8310,8459.61,8687.25,9019.66,9550.22,9957.26,9920.83,9667.04,9490.02,9419.34,9179.91,8966.81,8638.73,8597.65,8390.43,8285.04,8238.68625,395456.94
NSW,2015/9/4,5,0,12.5,19.5,16,25.2,8184.94,7963.35,7801.69,7628.88,7418.75,7041.45,6818.02,6625.89,6482.97,6508.59,6571.34,6899.49,7290.28,7995.95,8640.76,8893.55,9148.09,9146.52,9018.34,8981.64,8897.31,8818.89,8693.37,8523.73,8434.56,8374.19,8251.37,8151.54,8006.66,7911.29,7857.78,7915.72,8008.6,8164.32,8404.78,8670.82,9189.56,9479.93,9500.38,9320.64,9055.33,8948.35,8751.7,8596.86,8390.34,8462.94,8283.18,8188.7,8214.861042,394313.33
NSW,2015/9/5,6,0,11.5,21.7,16.6,0,8094.94,7965.86,7756.45,7578.17,7311.36,6938.6,6700.88,6480.97,6333.02,6295.95,6281.72,6399.14,6573.61,6880.21,7166.85,7430.67,7731.77,7952.18,7966.68,8017.8,7862.62,7783.81,7571.35,7348.47,7262.27,7187.26,7128.77,7074.01,7038.25,7013.44,7019.77,7098.54,7259.55,7436.92,7645.86,7908.88,8394.85,8844.39,8817.05,8597.83,8469.03,8340.04,8252.39,8051.29,7914.09,7911.71,7799.68,7695.2,7512.169792,360584.15
NSW,2015/9/6,7,0,12.7,17.5,15.1,0.8,7554.35,7325.04,7104.71,6937.07,6720.43,6416.84,6270.71,6051.25,5976.77,5960.19,5922.75,5955.25,6058.02,6224.43,6453.16,6731.05,7098.03,7453.73,7697.51,7882.2,7927.89,7923.34,7883.68,7778.72,7652.09,7594.49,7426.69,7344.77,7173.56,7193.06,7282.13,7344.16,7443.21,7627.54,7894.46,8199.2,8681.45,9002.74,9002.3,8792.03,8618.41,8499.26,8344.98,8192.73,7940.42,7874.56,7589.14,7466.03,7405.969375,355486.53
NSW,2015/9/7,1,0,11.1,24.9,18,0,7342.59,7064.9,6818.54,6693.17,6528.3,6205.24,6045.84,5890.22,5826.27,5862.88,5965.17,6268.16,6729.64,7401.07,8061.61,8353.4,8541.31,8441,8242.77,8093.01,7739.25,7925.8,7833.29,7755.77,7719.39,7698.11,7716.54,7735.37,7752,7779.88,7805.78,7764.25,7912.83,8011.52,8189.18,8436.51,8966.15,9388.55,9389.74,9198.31,9054.03,8843.5,8650.14,8450.72,8128.64,8101.82,7902.57,7795.83,7708.761667,370020.56
NSW,2015/9/8,2,0,10,20,15,0.3,7726.45,7536.58,7336,7102.8,6985.15,6706.36,6451.31,6251.12,6144.78,6139.4,6251.02,6575.75,7011.77,7836.57,8518.35,8713.06,8903.49,8784.96,8582.45,8561.91,8379.54,8326.46,8137.22,7972.91,7916.15,7860.29,7849.74,7766.46,7786.86,7864.46,7887.61,7914.84,8021.86,8153.16,8335.73,8605.92,9195.28,9633.88,9706.11,9456.87,9234.16,9061.84,8898.57,8628.34,8343.39,8339.57,8101.24,8030.26,7990.166667,383528
NSW,2015/9/9,3,0,9.8,20.2,15,0,7919.16,7695.8,7551.67,7413.74,7205.25,6878.71,6618.37,6454.73,6382.83,6318.64,6463.04,6763.68,7232.48,7891.29,8624.58,8830.94,8892.11,8821.88,8549.12,8426.91,8255.56,8193.08,8038.33,7935.15,7758.46,7701.04,7654.98,7569.6,7589.8,7624.94,7602.44,7622.32,7721.06,7924.55,8181.32,8486.51,8981.23,9474.22,9496.9,9320.03,9155.16,9005.29,8829.27,8590.8,8344.64,8352.16,8088.75,8017.77,7967.714375,382450.29
NSW,2015/9/10,4,0,11.3,19.6,15.45,1.2,7914.8,7712.81,7539.69,7422,7166.76,6865.84,6593.19,6396.4,6270.79,6266.98,6398.75,6735.21,7135.41,7859.98,8501.65,8714.83,8858.6,8808.16,8552.89,8386.39,8280.42,8165.03,8116.32,7991.54,7910.16,7949.1,7931.34,7921.5,7874.1,7836.09,7810.07,7734.91,7872.74,7992.58,8144.57,8413.22,8922.59,9394.49,9518.95,9264.87,9104.05,8992.85,8799.55,8566.06,8343.46,8296.79,8115.73,8049.65,7987.78875,383413.86
NSW,2015/9/11,5,0,14,21.3,17.65,0.6,7982.14,7770.77,7574.1,7349.57,7123.29,6770.28,6495.67,6306.02,6203.3,6195.02,6293.11,6593.78,7031.15,7709.54,8243.33,8410.82,8561.2,8504.17,8225.25,8131.81,8058.15,8033.65,7904.75,7750.1,7696.81,7603.19,7513.91,7555.65,7474.3,7460.97,7455.95,7497.08,7637.12,7785.4,7982.71,8143.4,8466.71,8779.72,8814.84,8586.82,8399.54,8270.48,8120.89,8007.1,7818,7869.77,7806.94,7840.63,7704.352083,369808.9
NSW,2015/9/12,6,0,10.9,25.4,18.15,0,7808.91,7638.42,7414.56,7220.17,6966.38,6599.43,6361.43,6126.4,6008.1,5941.21,6023.36,6143.69,6302.88,6533.63,6811.52,6971.84,7217.63,7458.1,7500.95,7569.54,7448.54,7357.69,7179.39,7018.29,6946.15,6883.91,6811.56,6760.89,6731.86,6725.85,6790.14,6832.15,6932.04,7064.42,7258.97,7354.28,7674.37,8065.7,8087.62,7885.88,7716.1,7698.73,7521.08,7447.24,7278.85,7359.45,7295.72,7269.8,7083.642083,340014.82
NSW,2015/9/13,7,0,12.4,22.3,17.35,0,7134.64,6962.65,6718.65,6541.67,6350.74,6072.15,5927.75,5768.02,5693.56,5676.57,5699.6,5775.65,5937.1,6041.77,6272.08,6466.41,6664.59,6876.92,6975.42,7082.42,7082.44,7020.98,6895.06,6803.23,6804.59,6735.95,6671.29,6627.99,6584.91,6674.2,6765.64,6827.1,6963.6,7082.79,7343.45,7463.21,7769.85,8248.58,8308.87,8147.05,7882.53,7736.16,7595.5,7439.56,7257.91,7237.63,7138.67,7082.39,6850.614375,328829.49
NSW,2015/9/14,1,0,15.3,23.6,19.45,0,6973.47,6744.11,6596.1,6472.86,6297.4,6019.33,5894.12,5814.22,5771.25,5754.5,5867.71,6196.08,6569.21,7130.11,7723.64,7886.4,7985.48,8025.99,7934.08,7908.18,7884.65,7865.19,7861.48,7807.52,7760.39,7768.48,7765.21,7751.11,7757.34,7791.3,7822.43,7802.96,7948.99,8067.08,8224.88,8364.29,8633.77,9003.9,9036.5,8724.64,8488.62,8309.24,8143.08,7910.24,7702.11,7743.12,7555.41,7473.76,7511.081875,360531.93
NSW,2015/9/15,2,0,15.8,29.8,22.8,0,7534.85,7322.2,7109.68,6914.96,6744.06,6402.75,6148.23,5956.34,5905.27,5882.89,5940.72,6238.37,6598.67,7158.23,7731.56,7836.87,7993.86,8027.75,7881.19,7832.75,7836.07,7807.27,7826.96,7747.4,7783,7795.48,7808.07,7800.94,7820.89,7882.26,7940.66,7974.94,8037.12,8127.63,8269.52,8301.37,8615.24,8913.62,8919.15,8683.6,8478.54,8295.72,8055.65,7868.38,7675.87,7698.15,7572.12,7510.37,7587.649792,364207.19
NSW,2015/9/16,3,0,12.4,21.1,16.75,0,7481.51,7291.8,7134.43,6981.46,6737.62,6463.95,6209.73,6097.68,6026.02,6022.94,6134.23,6422.78,6756.59,7298.6,7828.5,7985.57,8087.43,8094.17,7934.43,7854.9,7779.4,7753.21,7739.02,7667.18,7632.85,7618.4,7602.02,7608.91,7631.03,7682.56,7660.93,7690.72,7801.95,7942.93,8048.88,8187.85,8548.57,8871.92,8927.9,8697.17,8519.44,8371.78,8233.09,8076.42,7830.42,7867.62,7704.51,7660.15,7587.524375,364201.17
NSW,2015/9/17,4,0,12.2,19.9,16.05,0,7600.54,7412.8,7241.62,7088.84,6858.47,6539.72,6341.36,6186.44,6091.75,6129.24,6210.44,6509.16,6887.14,7466.86,7961.7,8137.03,8273.18,8218.29,8105.56,8077.71,8079.34,8094.06,8036.69,8031.46,7970.95,7976.08,7917.16,7905.98,7842.09,7832.98,7820.66,7867.49,7960.94,8035.39,8194.96,8405.7,8789.81,9169.82,9180.39,9020.34,8818.73,8610.24,8470.57,8290.56,8123.3,8117.74,7901.93,7856.23,7784.571667,373659.44
NSW,2015/9/18,5,0,13.6,20,16.8,2.4,7777.6,7586.52,7374.99,7211.02,7043.51,6661.44,6432.15,6281.56,6211.59,6187.84,6270.89,6581.64,6910.4,7457.26,7961.91,8152.5,8355.8,8435.77,8245.79,8274.01,8237.86,8224.9,8156.81,8033.65,8019.95,7843.39,7791.12,7717.61,7707.94,7665.76,7627.58,7625.44,7723.56,7837.08,7983.35,8192.72,8538.42,8841.63,8862.04,8677.44,8521.86,8349.52,8205.78,8047.86,7884.39,8014.38,7841.63,7801.42,7737.276667,371389.28
NSW,2015/9/19,6,0,12.5,19.5,16,12,7771,7574.91,7418.73,7239.32,6953.63,6635.36,6332.33,6123.07,6036.55,6011.56,5999.99,6122.92,6270.2,6467.84,6746.54,6938.79,7251.9,7478.77,7570.02,7735.45,7725.44,7721.79,7592.07,7502.44,7394.8,7388.26,7306.61,7190.82,7139.23,7076.6,7073.71,7133.99,7209.4,7323.97,7510.23,7584.52,7981.25,8390.52,8425.92,8186.43,8019.11,7877.17,7761.14,7587.5,7490.73,7519.94,7335.46,7337.37,7259.69375,348465.3
NSW,2015/9/20,7,0,12.5,18.6,15.55,0,7183.96,6981.78,6790.85,6609.92,6444.49,6215.16,6006.36,5869.55,5818.23,5756.5,5788.88,5880.72,5935.92,6085.96,6231.54,6406.44,6718.74,6978.31,7159.43,7298.77,7355.21,7333.51,7295.2,7246.47,7194.8,7162.5,7079.67,7050.28,7043.7,6995.76,7044.95,7044.31,7140.98,7263.87,7419.72,7593.22,7949.21,8415.25,8510.82,8321.39,8121.37,7949.85,7836.07,7696.06,7553.29,7514.63,7355.9,7268.13,7039.950625,337917.63
NSW,2015/9/21,1,0,12.4,22.5,17.45,0.6,7168.85,6928.76,6746.17,6581.2,6471.39,6145.51,5999.52,5889.96,5810.08,5845.3,6003.95,6262.41,6648.76,7189.31,7590.62,7780.44,8047.4,8126.22,8089.21,8039.53,7989.27,7960.61,7925.17,7817.57,7774.24,7744.92,7759.05,7769.65,7812.47,7799.62,7860.48,7894.53,7956.97,7990.93,8146.48,8315.85,8678.45,8969.61,9036.97,8743.84,8559.58,8384.35,8189.62,8009.59,7801.23,7758.93,7603.8,7528.83,7565.566667,363147.2
NSW,2015/9/22,2,0,14.6,19.5,17.05,0,7509.7,7326.77,7225.78,7056.63,6810.6,6484.84,6228.22,6021.77,5874.24,5902.28,6018.42,6316.3,6663.12,7182.34,7596.93,7758.91,7982.49,8105.43,8000.65,8044.04,8054.87,8053.02,8005.01,7946.13,7919.06,7920.43,7878.9,7868.07,7884.01,7907.37,7943.79,7971.92,8031.37,8178.97,8437.81,8702.37,9127.73,9426.16,9532.06,9269.11,9090.06,8858.26,8700.76,8414.81,8190.21,8143.08,7987.92,7880.04,7779.849167,373432.76
NSW,2015/9/23,3,0,10,16.2,13.1,1.2,7821.46,7644.92,7534.94,7325.19,7135.95,6794.41,6512.44,6348.54,6279.98,6262.18,6361.89,6686.54,7027.94,7655.62,8127.78,8280.58,8507.26,8651.42,8559.54,8526.06,8425.05,8371.92,8297.47,8191.55,8161.59,8108.21,8077.11,8023.08,8082.55,8027.28,8028.97,8089.74,8227.85,8362.28,8578.44,8958.81,9440.45,9962.61,10168.77,9965.89,9769.9,9529.38,9355.2,9068,8783.27,8691.92,8318.75,8206.12,8152.433333,391316.8
NSW,2015/9/24,4,0,8.3,16.3,12.3,3,8095.76,7895.53,7712.74,7509.13,7327.14,7052.19,6760.02,6560.08,6447.56,6437.26,6475.31,6853.88,7159.23,7860.69,8388.63,8589.55,8795.93,8854.81,8805.92,8780.38,8721.47,8618.62,8508.09,8374.42,8288.18,8334.67,8313.3,8238.73,8154.59,8123.46,8095.14,8228.2,8395.06,8506.05,8828.16,9281.65,9875.21,10343.03,10398.73,10127.49,9880.58,9689.45,9512.61,9226.26,8840.33,8777.78,8487.82,8335.61,8351.383958,400866.43
NSW,2015/9/25,5,0,10.1,16.4,13.25,33.8,8203.72,7947.3,7806.9,7620.11,7374.76,7029.26,6725.03,6607.05,6484.72,6446.01,6535.58,6795.35,7167.27,7794.89,8312.12,8522.5,8789.78,8938.74,8932.94,8973.93,8859.45,8912.29,8780.46,8581.06,8508.24,8470.6,8423.35,8401.18,8362.1,8309.81,8333.8,8395.67,8410.87,8619.97,8818.06,9088.43,9494.99,9819.84,9852.49,9657.47,9366.12,9226.08,9038.26,8844.17,8557.09,8611.22,8314.91,8203.87,8318.121042,399269.81
NSW,2015/9/26,6,0,11.1,20.1,15.6,4,8143.43,7945.98,7710.64,7485.15,7272.8,6960.15,6611.56,6389.08,6307.39,6228.26,6224.33,6373.35,6434.75,6736.55,7013.01,7210.31,7510.81,7785.76,7870.62,7888.9,7789.53,7817.31,7665.02,7551.92,7441.29,7368.49,7264.41,7163.85,7153.43,7082.86,7092.9,7109.74,7176.35,7333.75,7495.34,7686.32,8157.89,8630.94,8694.73,8507.2,8287.33,8113.46,8062.13,7897.49,7791.7,7765.47,7643.91,7565.49,7446.105833,357413.08
NSW,2015/9/27,7,0,12.3,19.2,15.75,5.8,7367.25,7231.73,7072.36,6885.13,6658.32,6384.08,6158.21,6028.84,5952.89,5900.69,5935.89,6051.97,6092.25,6283.03,6446.76,6651.04,6946.08,7173.29,7330.7,7492.78,7556.75,7530.95,7488.69,7412.72,7339.14,7252.65,7103.18,7051.54,6980.48,6908.88,6875.66,6947.72,7045.41,7207.73,7388.05,7569.52,7935.58,8512.53,8750.56,8597.72,8381.8,8267.09,8218.97,8055.16,7887.06,7809.26,7602.98,7508.39,7192.280417,345229.46
NSW,2015/9/28,1,0,10.9,20.8,15.85,0,7311.5,7113.79,6889.61,6730.07,6507.27,6191.03,6060.52,5992.62,5969.25,6023.21,6144.73,6445.14,6730.33,7255.39,7613.37,7830.64,8035.17,8092.3,8070.53,8052.96,8033.65,8058.81,7976.67,7893.64,7813.84,7781.09,7791.6,7755.97,7718.36,7755.77,7809.08,7786.56,7907.55,7936.97,8075.59,8193.98,8444.82,8878.6,9078.11,8895.22,8658.97,8505.96,8345.65,8098.5,7889.03,7939.83,7737.68,7727.01,7615.582083,365547.94
NSW,2015/9/29,2,0,11.9,23.4,17.65,0,7677.52,7482.79,7318.52,7140.69,6927.79,6652.1,6425.79,6236.08,6157.91,6134.53,6217.73,6488.43,6777.82,7357.4,7749.85,7883.27,7993.88,8042.66,7997.17,7981.43,7920.48,7831.23,7745.57,7645.63,7587.47,7523.14,7517.32,7559.3,7584.38,7629.46,7696.34,7697.73,7764.19,7924.56,8016.28,8124.84,8376.91,8686.66,8834.32,8640.43,8409.17,8327.93,8158.58,7961.59,7780.69,7820.46,7635.75,7647.35,7597.731667,364691.12
NSW,2015/9/30,3,0,16.7,21.4,19.05,0,7538.19,7421.37,7255.38,7061.8,6861.41,6567.5,6291.46,6122.67,6010.75,6018.45,6143.8,6391.52,6617.94,7144.17,7494.91,7615.04,7821.22,7959.58,7982.13,8061.98,8028.95,8062.05,8025.66,7909.25,7911.45,7914.48,7863.33,7869.64,7890.6,7887.15,7913.97,7968.81,8052.02,8147.29,8258.36,8434.87,8601.31,8791.21,8830.75,8674.11,8437.58,8246.7,8036.89,7861.38,7670.55,7727.59,7601.43,7603.03,7637.535,366601.68
NSW,2015/10/1,4,0,16.8,22.9,19.85,0,7578.42,7423.21,7268.73,7060.7,6833.68,6529.24,6321.92,6180.26,6089.33,6096.7,6163.65,6459.67,6672.14,7202.11,7560.7,7699.18,7887.7,8009.43,7996.55,8056.67,7982.04,7940.76,7880.35,7825.24,7814.44,7804.04,7841.2,7868.69,7858.38,7935.45,7990.62,8079.67,8138.54,8197.04,8290.46,8313.53,8512.23,8688.52,8840.01,8669.74,8457.12,8353.51,8201.57,7944.81,7708.06,7804.64,7624.17,7599.46,7651.130833,367254.28
NSW,2015/10/2,5,0,16.5,23,19.75,0,7602.9,7385.55,7220.26,7014.8,6788.82,6469.88,6261.97,6115.11,6055.31,6079.92,6144.18,6417.25,6621.75,7052.1,7386.19,7510.42,7672.73,7871.04,7949.99,8013.76,8059.65,8069.21,8054.73,8030.86,7971.4,7991.45,7966.1,7894.29,7920.3,7913.25,7909.74,7917.97,8002.68,8057.24,8121.05,8169.54,8202.37,8355.13,8461.38,8230.15,8074.36,7935.73,7619.55,7447.41,7292.65,7449.27,7352.77,7398.81,7531.311875,361502.97
NSW,2015/10/3,6,0,14.2,27.5,20.85,0,7367.48,7146.79,7013.79,6800.2,6578.55,6258.88,6037.38,5853.67,5754.78,5717.45,5669.9,5797.18,5803.11,6005.37,6171.25,6326.9,6570.37,6735.67,6836.66,6979.55,6898.89,6943.32,6856.94,6865.22,6866.26,6832.11,6869.6,6900.14,6932.1,7002.62,7100.25,7258.63,7338.72,7444.99,7582.89,7597.33,7632.82,7845.91,7990.14,7840.82,7548.11,7381.01,7230.01,7026.29,6931.63,6928.16,6781.47,6775.31,6846.387917,328626.62
NSW,2015/10/4,7,0,19.8,33.8,26.8,0,6669.66,6533.7,6287.82,6081.04,5870.88,5673.48,5446.78,5413.94,5417.76,5436.6,5478.45,5570.11,5658.66,5782.68,5971.66,6277.94,6501.25,6776.92,6951.39,7035.55,7040.58,7053.42,7091.6,7135.57,7147.66,7127.26,7113.74,7192.32,7265.93,7368.09,7470.29,7644.16,7745.8,7819.36,7910.33,8024.82,7981.46,8092.93,8017.91,7775.8,7626.81,7410.27,7324.72,7238.56,7090.73,7029.61,6816.04,6622.87,6833.643958,328014.91
NSW,2015/10/5,1,1,16.1,37,26.55,0,6479.63,6274.2,6143.74,5882.86,5726.34,5589.44,5533.59,5511.02,5459.65,5479.25,5508.03,5658.97,5697.93,5875.06,6086.06,6292.68,6474.65,6709.78,6842.77,7003.5,7069.58,7178.6,7250.46,7298.94,7421.51,7562.75,7643.68,7902.91,8040.33,8211.82,8388.69,8545.07,8793.84,8924.95,9075.4,9000,8923.68,8978.72,8923.12,8649.29,8407.29,8117.44,7827.47,7612.85,7234.74,6628.62,6526.52,6638.95,7145.966042,343006.37
NSW,2015/10/6,2,0,20.3,32.3,26.3,0,6949.32,6776.56,6641.12,6371.49,6121.01,5947.94,5835.77,5786.93,5807.43,5999.68,6291.35,6782.43,7193.99,7594.1,7941.41,8033.32,8140.18,8279.26,8462.04,8542.41,8598.18,8628.06,8734.23,8882.62,9085.79,9237.07,9407.25,9575.85,9672.72,9757.57,9997.29,10173,10331.38,10380.42,10391,10213.24,10064.99,9929.53,9794.84,9357.18,9057.39,8743.22,8325.7,8110.35,7852.88,7727.23,7531.52,7343.47,8258.368958,396401.71
NSW,2015/10/7,3,0,19.7,21.5,20.6,0,7239.27,7050.23,6824.15,6508.87,6228.73,6078.38,6001.17,5948.35,5990.54,6191.72,6476.03,7005.28,7383.53,7695.11,7968.71,8118.93,8131.35,8227.22,8220.18,8225.99,8208.51,8140.7,8119.23,8081.88,8065,8014.46,7951.71,7945.67,7885.67,7863.41,7888.5,7932.27,8005.26,8030.99,8165.62,8146.51,8220.32,8254.24,8190.71,7982.28,7762.69,7567.83,7292.32,7222.2,7118.55,7124.68,7070.23,6980.28,7515.530417,360745.46
NSW,2015/10/8,4,0,17,21.1,19.05,0,6932.18,6750.57,6594.23,6294.1,6061.02,5901.5,5797.33,5760.85,5738.92,5987.06,6211.36,6754.15,7189.73,7568.49,7854.44,7874.18,7883.97,7983.74,7981.33,8026.42,8019.11,7973.71,7988.69,7922.85,7981.95,7959.87,7904.59,7876.3,7872.04,7857.5,7915.5,7965.75,8052.75,8123.5,8294.42,8332.19,8421.23,8519.02,8417.21,8230.73,8058.59,7875.49,7581.1,7553.49,7443.59,7446.78,7356.8,7224.4,7485.723333,359314.72
NSW,2015/10/9,5,0,16.8,22.7,19.75,0.1,7129.45,7035.22,6818.75,6518.13,6290.25,6125.29,5996.62,5975.4,6036.61,6292.43,6598.15,7061.35,7506.51,7857.54,8164,8183.06,8058.59,8163.89,8169.79,8178.67,8140.24,8074.25,8060.34,8023.9,8034.35,8049.33,8067.11,8065.77,8059.38,8047.94,8139.81,8278.74,8352.3,8315.13,8223.9,8140.21,8181.81,8210.36,8171.15,8053.95,7908.22,7723.34,7516.47,7482.11,7437.02,7508.79,7414.46,7303.3,7607.15375,365143.38
